P-384_Time_ms,P-384_Bytes_Total,x448_Time_ms,x448_Bytes_Total,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,mlkem768_Time_ms,mlkem768_Bytes_Total
1076.01,0,5.74,0,15.84,0,7.18,0,4.2,0
220.39,0,4.92,0,237.93,0,7.07,0,4.35,0
8.87,0,4.9,0,26.66,0,5.98,0,4.65,0
8.82,0,4.87,0,15.66,0,5.72,0,4.28,0
10.64,0,6.47,0,16.49,0,5.71,0,5.25,0
10.46,0,4.92,0,15.22,0,5.67,0,4.29,0
9.89,0,5.84,0,14.88,0,7.32,0,4.29,0
8.83,0,5.7,0,15.78,0,5.68,0,4.3,0
1043.77,0,5.33,0,17.38,0,6.14,0,4.79,0
8.98,0,5.48,0,15.11,0,5.6,0,4.48,0
8.36,0,4.62,0,14.89,0,5.73,0,4.26,0
9.37,0,4.91,0,15.0,0,5.91,0,7.34,0
9.45,0,4.87,0,1060.99,0,6.5,0,4.14,0
8.61,0,4.91,0,15.74,0,14.46,0,4.23,0
1053.16,0,5.4,0,15.99,0,5.84,0,4.38,0
11.98,0,5.9,0,15.39,0,6.4,0,4.61,0
8.54,0,5.8,0,16.32,0,6.21,0,4.73,0
8.53,0,4.81,0,15.73,0,5.75,0,4.34,0
222.74,0,4.72,0,15.9,0,220.56,0,4.44,0
25.36,0,4.92,0,1052.45,0,18.87,0,4.08,0
12.05,0,4.89,0,15.97,0,7.39,0,4.21,0
9.18,0,4.94,0,15.99,0,10.34,0,4.46,0
1059.46,0,5.57,0,16.15,0,6.47,0,4.64,0
8.93,0,5.67,0,1268.2,0,7.46,0,4.28,0
8.56,0,5.37,0,18.74,0,11.15,0,4.22,0
9.46,0,4.99,0,15.41,0,6.44,0,4.32,0
8.62,0,4.97,0,1072.32,0,6.68,0,4.39,0
8.32,0,4.88,0,15.05,0,6.69,0,4.46,0
422.07,0,5.31,0,18.83,0,6.58,0,4.65,0
219.95,0,4.59,0,234.06,0,6.24,0,4.33,0
8.95,0,4.61,0,15.77,0,5.61,0,4.27,0
8.81,0,5.06,0,16.46,0,5.76,0,4.68,0
